id,Title,Content
2491,"Russia Emerges","A.D. 1462

Ivan III (also known as Ivan the Great) assumes power in Moscow.  During his approximately 40 year rule, he dramatically expanded the territory subject to his rule, uniting the Rus lands, defeating the Golden Horde thereby ending their dominance over the Rus, and laying the foundation of the Russian state."
2493,"Spanish Inquisition","A.D. 1478

Ferdinand and Isabella begin the Spanish Inquisition to establish and maintain Catholic orthodoxy in the Iberian Peninsula."
2495,"Christopher Columbus","A.D. 1492

After Ferdinand and Isabella complete the Christian reconquest of Iberia, Christopher Columbus begins his maritime voyage from Spain to reach Asia by sailing west, accidentally discovering the American continents."
2497,"Vasco da Gama","A.D. 1497

Vasco da Gama begins his maritime voyage from Portugal to reach India and open up a direct trade route from Portugal and India"
2499,"Ottoman Caliphate","A.D. 1517

The Ottoman Caliphate becomes the de facto leader of the Muslim world operating within the Ottoman Empire."
2501,"Protestant Reformation","A.D. 1517

The Protestant Reformation begins as Martin Luther posts his 95 Theses, largely in response to the widespread abuses caused by the aggressive commercialization of indulgences."
2503,Magellan,"A.D. 1519

Magellan begins his maritime voyage from Spain with 5 ships and 270 men to circumnavigate the globe.  Magellan and many others die during the three year expedition, but 19 men and one ship succeed in sailing around the world and returning to Spain.
"
2505,"Mughal Empire (India)","A.D. 1519

Magellan begins his maritime voyage from Spain with 5 ships and 270 men to circumnavigate the globe.  Magellan and many others die during the three year expedition, but 19 men and one ship succeed in sailing around the world and returning to Spain."
2507,"Ottoman Siege of Vienna","A.D. 1529

The Ottoman Empire besieges Vienna, but they fail to conquer the city and their advance into Europe is checked.
"
2509,"Qing Empire (China)","A.D. 1644

The Ming Dynasty ends as rebels capture the capital city and the Emperor hangs himself.  The Qing dynasty assumes control of Imperial China."
2511,"Peace of Westphalia","A.D. 1648

The Peace of Westphalia ends the religious wars spawned by the Protestant Reformation.  It set out the principles of the modern international order where peace is assured through the recognition of independent sovereign states, non-interference in domestic affairs, and a balance of power between those states.
"
2513,"Kingdom of Great Britain","A.D. 1706

The Treaty of Union unites England, Wales and Scotland into a single kingdom, the Kingdom of Great Britain."
2515,"French and Indian War","A.D. 1754

The French and Indian War begins in North America through the military actions of a young George Washington.  The conflict would become merely one theater of conflict in the broA.D.er Seven Years’ War."
2517,"The Seven Years’ War","The Seven Years’ War begins, pitting the Kingdom of Great Britain and its colonies and European allies against the Kingdom of France and its colonies and European allies.  It was the first global conflict with Great Britain emerging as the dominant world power set to frame a new world order."
2519,"British Conquest of India","A.D. 1757

The British East India Company begins its conquest of India.  By the middle of the 19th Century, the British East India Company controlled, directly or indirectly, all of India."
2521,"First Industrial Revolution","c. A.D. 1760

The First Industrial Revolution begins as the use of machines and the implementation of factory systems greatly increases production of goods.  This boom would last for approximately 80 years and would affect nearly every aspect of daily life."
2523,"American Revolution","A.D. 1775

The American Revolution begins in response to the British Parliament taxing its American colonists without their consent.  The taxes were intended to help pay for the costs of the Seven Years’ War which was partially precipitated by the actions of the colonists in instigating the French and Indian War."
2525,"American Independence","A.D. 1781

The Kingdom of Great Britain recognizes the independence of the United States of America after the American colonists receive aid and support from the Kingdom of France.
"
2527,"French Revolution","A.D. 1789

The French Revolution begins after the French government sought to finance its military engagements in the Seven Years’ War and the American Revolution through high and very regressive taxes.  The Revolution would last 10 years and would be highly disruptive and violent.
"
2530,"Napoleon Bonaparte","A.D. 1798

Napoleon Bonaparte becomes First Consul of the French Republic, overseeing the end of the French Revolution.
"
2532,"French Empire","A.D. 1804

The French Empire emerges as Napoleon Bonaparte becomes Emperor of the French.  He would lead France into a series of conflicts in which Napoleon came to dominate much of Europe and sought to align the continent against Britain."
2534,"Holy Roman Empire Ends","A.D. 1806

The Holy Roman Empire ends after its forces, and those of the Russian Empire, are defeated in the Battle of Austerlitz by the forces of the French Empire under Napoleon."
2536,"Independence of Spanish Colonies","A.D. 1808

Napoleon invA.D.es Spain and deposes the Spanish monarch, placing his brother as king.  This sets off a legitimacy crisis in the Spanish colonies leading to widespread rebellions and independence for most of Spain’s colonies."
2538,"French Empire Ends","A.D. 1814

The French Empire falls after a series of military disasters, precipitated by Napoleon’s catastrophic conquest of Moscow.  Napoleon is exiled to the Island of Elba in the Mediterranean.
"
2540,"Battle of Waterloo","A.D. 1815

Napoleon makes an attempt to regain control in France and restart the French Empire, but he is defeated at the Battle of Waterloo.  The British became the uncontested major world power, ushering in an approximately 100 year period of relative peace. "
2542,"Spanish Inquisition Ends","A.D. 1834

The Spanish Inquisition is definitively ended after a decline in local support over an approximate 50 year period."
2544,"Opium Wars","A.D. 1839

The Opium Wars begin, pitting the United Kingdom and others against the Qing dynasty of Imperial China.  As a result, China, previously the largest economy in the world, lost half its share of the global GDP and was forced to open trade."
2546,"Mughal Empire Ends","A.D. 1857

The Mughal Empire dissipates after a long period of decline associated with conflict with the Maratha Confederacy and the British East India Company.
"
2548,"British Raj (India)","A.D. 1858

The British government takes direct control over India from the British East India Company.
"
2550,"Suez Canal","A.D. 1859

The British begin work on the Suez Canal.  It took 10 years to complete and further consolidated the British position as the major world power."
2552,"American Civil War","A.D. 1861

The American Civil War begins, a 4 year conflict within the United States of America between many slaveholding states and mostly non-slaveholding states."
2554,"Second Industrial Revolution","c. A.D. 1870

After an economic slowdown stunts the growth from the First Industrial Revolution, the Second Industrial Revolution continued the general trends of the First Industrial Revolution for approximately another 45 years."
2556,"Scramble for Africa","A.D. 1881

European powers begin jockeying for power over Africa, dividing the continent amongst themselves."
2558,"Spanish-American War","A.D. 1898

The United States of America enters into war with Spain regarding American influence inside the Spanish colony of Cuba.  The United States handily defeated Spain within approximately 3 months, dismantling the remnants of the Spanish Empire and announcing America’s arrival as a world power.
"
2560,"Panama Canal","A.D. 1904

The United States of America begins building the Panama Canal.  It took 10 years to complete and further solidified America’s significance on the international scene."
2562,"Middle East Oil","A.D. 1908

British prospectors discover oil in the Middle East, altering the geopolitical significance of the region for the next 100 years.
"
2564,"Republic of China","A.D. 1912

The Qiang dynasty collapses, and Imperial China with it, after long facing off and losing ground against intruding powers such as Britain, Russia, Germany, France, and Japan.  The Republic of China is formed."
2566,"World War I","A.D. 1914

World War 1 begins, a four year conflict pitting the British Empire, France, the Russian Empire, and the United States against the German Empire, Austria-Hungary, and the Ottoman Empire.  The British Empire and her allies were victorious, maintaining British worldwide dominance, but at great cost."
